model,step,domain,key,tree,measure,value
pythia-160m,0,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,1,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,4,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,16,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,64,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,256,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,1000,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,4000,tldr17,halfB,real,birth_frac_born_by,0.0
pythia-160m,16000,tldr17,halfB,real,birth_frac_born_by,0.01
pythia-160m,64000,tldr17,halfB,real,birth_frac_born_by,0.07
pythia-160m,143000,tldr17,halfB,real,birth_frac_born_by,1.0
pythia-160m,0,wikitext,halfA,null,crisp_median_max_membership,0.14
pythia-160m,0,wikitext,halfA,null,crisp_frac_confident,0.04649522569444445
pythia-160m,0,wikitext,halfA,null,crisp_network_median,0.1398721555388847
pythia-160m,0,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,0,wikitext,halfA,null,size_effective_n,97.82156251465629
pythia-160m,0,wikitext,halfA,null,size_gini,0.11792697482638892
pythia-160m,0,wikitext,halfA,null,size_largest_share,0.016357421875
pythia-160m,0,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,0,wikitext,halfA,null,depth_median_effective_layers,6.759428020031709
pythia-160m,0,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,0,wikitext,halfA,null,depth_mean_layer_span,4.22
pythia-160m,1,wikitext,halfA,null,crisp_median_max_membership,0.14
pythia-160m,1,wikitext,halfA,null,crisp_frac_confident,0.04359266493055555
pythia-160m,1,wikitext,halfA,null,crisp_network_median,0.13714847329404561
pythia-160m,1,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,1,wikitext,halfA,null,size_effective_n,97.60944129611534
pythia-160m,1,wikitext,halfA,null,size_gini,0.12059461805555549
pythia-160m,1,wikitext,halfA,null,size_largest_share,0.018012152777777776
pythia-160m,1,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,1,wikitext,halfA,null,depth_median_effective_layers,6.776406846169902
pythia-160m,1,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,1,wikitext,halfA,null,depth_mean_layer_span,4.22
pythia-160m,4,wikitext,halfA,null,crisp_median_max_membership,0.14
pythia-160m,4,wikitext,halfA,null,crisp_frac_confident,0.047661675347222224
pythia-160m,4,wikitext,halfA,null,crisp_network_median,0.1339432197602064
pythia-160m,4,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,4,wikitext,halfA,null,size_effective_n,97.32693337100075
pythia-160m,4,wikitext,halfA,null,size_gini,0.13152560763888888
pythia-160m,4,wikitext,halfA,null,size_largest_share,0.016248914930555556
pythia-160m,4,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,4,wikitext,halfA,null,depth_median_effective_layers,6.777037714003078
pythia-160m,4,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,4,wikitext,halfA,null,depth_mean_layer_span,4.16
pythia-160m,16,wikitext,halfA,null,crisp_median_max_membership,0.115
pythia-160m,16,wikitext,halfA,null,crisp_frac_confident,0.028835720486111112
pythia-160m,16,wikitext,halfA,null,crisp_network_median,0.11483403902444382
pythia-160m,16,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,16,wikitext,halfA,null,size_effective_n,97.41131885570987
pythia-160m,16,wikitext,halfA,null,size_gini,0.12966579861111116
pythia-160m,16,wikitext,halfA,null,size_largest_share,0.015814887152777776
pythia-160m,16,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,16,wikitext,halfA,null,depth_median_effective_layers,7.608310575817844
pythia-160m,16,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,16,wikitext,halfA,null,depth_mean_layer_span,4.33
pythia-160m,64,wikitext,halfA,null,crisp_median_max_membership,0.35
pythia-160m,64,wikitext,halfA,null,crisp_frac_confident,0.24015299479166666
pythia-160m,64,wikitext,halfA,null,crisp_network_median,0.5854778373800114
pythia-160m,64,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,64,wikitext,halfA,null,size_effective_n,51.33688468839039
pythia-160m,64,wikitext,halfA,null,size_gini,0.6098415798611112
pythia-160m,64,wikitext,halfA,null,size_largest_share,0.05129665798611111
pythia-160m,64,wikitext,halfA,null,size_frac_small,0.03
pythia-160m,64,wikitext,halfA,null,depth_median_effective_layers,6.958267333772124
pythia-160m,64,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,64,wikitext,halfA,null,depth_mean_layer_span,4.91
pythia-160m,256,wikitext,halfA,null,crisp_median_max_membership,0.4
pythia-160m,256,wikitext,halfA,null,crisp_frac_confident,0.3189832899305556
pythia-160m,256,wikitext,halfA,null,crisp_network_median,0.7472114402451482
pythia-160m,256,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,256,wikitext,halfA,null,size_effective_n,47.03946669248449
pythia-160m,256,wikitext,halfA,null,size_gini,0.6280219184027778
pythia-160m,256,wikitext,halfA,null,size_largest_share,0.055501302083333336
pythia-160m,256,wikitext,halfA,null,size_frac_small,0.01
pythia-160m,256,wikitext,halfA,null,depth_median_effective_layers,8.262783304930903
pythia-160m,256,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,256,wikitext,halfA,null,depth_mean_layer_span,5.49
pythia-160m,1000,wikitext,halfA,null,crisp_median_max_membership,0.25
pythia-160m,1000,wikitext,halfA,null,crisp_frac_confident,0.1862521701388889
pythia-160m,1000,wikitext,halfA,null,crisp_network_median,0.29168723415428244
pythia-160m,1000,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,1000,wikitext,halfA,null,size_effective_n,85.37639000280281
pythia-160m,1000,wikitext,halfA,null,size_gini,0.3161138237847223
pythia-160m,1000,wikitext,halfA,null,size_largest_share,0.0244140625
pythia-160m,1000,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,1000,wikitext,halfA,null,depth_median_effective_layers,8.258489117966333
pythia-160m,1000,wikitext,halfA,null,depth_frac_single_layer,0.01
pythia-160m,1000,wikitext,halfA,null,depth_mean_layer_span,4.75
pythia-160m,4000,wikitext,halfA,null,crisp_median_max_membership,0.44
pythia-160m,4000,wikitext,halfA,null,crisp_frac_confident,0.3814832899305556
pythia-160m,4000,wikitext,halfA,null,crisp_network_median,0.43554660199238515
pythia-160m,4000,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,4000,wikitext,halfA,null,size_effective_n,85.51993976503852
pythia-160m,4000,wikitext,halfA,null,size_gini,0.29252929687499996
pythia-160m,4000,wikitext,halfA,null,size_largest_share,0.057562934027777776
pythia-160m,4000,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,4000,wikitext,halfA,null,depth_median_effective_layers,9.347553965573088
pythia-160m,4000,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,4000,wikitext,halfA,null,depth_mean_layer_span,4.28
pythia-160m,16000,wikitext,halfA,null,crisp_median_max_membership,0.395
pythia-160m,16000,wikitext,halfA,null,crisp_frac_confident,0.3049858940972222
pythia-160m,16000,wikitext,halfA,null,crisp_network_median,0.3933359633081642
pythia-160m,16000,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,16000,wikitext,halfA,null,size_effective_n,84.08107631401317
pythia-160m,16000,wikitext,halfA,null,size_gini,0.30904622395833337
pythia-160m,16000,wikitext,halfA,null,size_largest_share,0.06043836805555555
pythia-160m,16000,wikitext,halfA,null,size_frac_small,0.0
pythia-160m,16000,wikitext,halfA,null,depth_median_effective_layers,8.76833511068471
pythia-160m,16000,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,16000,wikitext,halfA,null,depth_mean_layer_span,4.21
pythia-160m,64000,wikitext,halfA,null,crisp_median_max_membership,0.415
pythia-160m,64000,wikitext,halfA,null,crisp_frac_confident,0.3338216145833333
pythia-160m,64000,wikitext,halfA,null,crisp_network_median,0.4254795779122323
pythia-160m,64000,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,64000,wikitext,halfA,null,size_effective_n,82.61348857004714
pythia-160m,64000,wikitext,halfA,null,size_gini,0.3217399088541666
pythia-160m,64000,wikitext,halfA,null,size_largest_share,0.05615234375
pythia-160m,64000,wikitext,halfA,null,size_frac_small,0.02
pythia-160m,64000,wikitext,halfA,null,depth_median_effective_layers,8.833364226917798
pythia-160m,64000,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,64000,wikitext,halfA,null,depth_mean_layer_span,4.32
pythia-160m,143000,wikitext,halfA,null,crisp_median_max_membership,0.4
pythia-160m,143000,wikitext,halfA,null,crisp_frac_confident,0.3119574652777778
pythia-160m,143000,wikitext,halfA,null,crisp_network_median,0.45548339264531434
pythia-160m,143000,wikitext,halfA,null,size_n_networks,100.0
pythia-160m,143000,wikitext,halfA,null,size_effective_n,77.34827701980164
pythia-160m,143000,wikitext,halfA,null,size_gini,0.3795806206597223
pythia-160m,143000,wikitext,halfA,null,size_largest_share,0.051188151041666664
pythia-160m,143000,wikitext,halfA,null,size_frac_small,0.08
pythia-160m,143000,wikitext,halfA,null,depth_median_effective_layers,8.21927657065887
pythia-160m,143000,wikitext,halfA,null,depth_frac_single_layer,0.0
pythia-160m,143000,wikitext,halfA,null,depth_mean_layer_span,4.26
pythia-160m,0,bookcorpus,halfA,null,crisp_median_max_membership,0.1
pythia-160m,0,bookcorpus,halfA,null,crisp_frac_confident,0.021565755208333332
pythia-160m,0,bookcorpus,halfA,null,crisp_network_median,0.1003031948204113
pythia-160m,0,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,0,bookcorpus,halfA,null,size_effective_n,97.75583762370532
pythia-160m,0,bookcorpus,halfA,null,size_gini,0.12143500434027787
pythia-160m,0,bookcorpus,halfA,null,size_largest_share,0.014811197916666666
pythia-160m,0,bookcorpus,halfA,null,size_frac_small,0.0
pythia-160m,0,bookcorpus,halfA,null,depth_median_effective_layers,7.077877439549104
pythia-160m,0,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,0,bookcorpus,halfA,null,depth_mean_layer_span,4.54
pythia-160m,1,bookcorpus,halfA,null,crisp_median_max_membership,0.1
pythia-160m,1,bookcorpus,halfA,null,crisp_frac_confident,0.021592881944444444
pythia-160m,1,bookcorpus,halfA,null,crisp_network_median,0.09943631456445304
pythia-160m,1,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,1,bookcorpus,halfA,null,size_effective_n,97.75389025846194
pythia-160m,1,bookcorpus,halfA,null,size_gini,0.11983886718749992
pythia-160m,1,bookcorpus,halfA,null,size_largest_share,0.016167534722222224
pythia-160m,1,bookcorpus,halfA,null,size_frac_small,0.0
pythia-160m,1,bookcorpus,halfA,null,depth_median_effective_layers,7.096195597014927
pythia-160m,1,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,1,bookcorpus,halfA,null,depth_mean_layer_span,4.43
pythia-160m,4,bookcorpus,halfA,null,crisp_median_max_membership,0.1
pythia-160m,4,bookcorpus,halfA,null,crisp_frac_confident,0.019395616319444444
pythia-160m,4,bookcorpus,halfA,null,crisp_network_median,0.09931947264647892
pythia-160m,4,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,4,bookcorpus,halfA,null,size_effective_n,97.86897596392834
pythia-160m,4,bookcorpus,halfA,null,size_gini,0.11811035156249994
pythia-160m,4,bookcorpus,halfA,null,size_largest_share,0.015190972222222222
pythia-160m,4,bookcorpus,halfA,null,size_frac_small,0.0
pythia-160m,4,bookcorpus,halfA,null,depth_median_effective_layers,7.090981836053446
pythia-160m,4,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,4,bookcorpus,halfA,null,depth_mean_layer_span,4.35
pythia-160m,16,bookcorpus,halfA,null,crisp_median_max_membership,0.085
pythia-160m,16,bookcorpus,halfA,null,crisp_frac_confident,0.0007866753472222222
pythia-160m,16,bookcorpus,halfA,null,crisp_network_median,0.08813265063110264
pythia-160m,16,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,16,bookcorpus,halfA,null,size_effective_n,97.45281278175302
pythia-160m,16,bookcorpus,halfA,null,size_gini,0.1202777777777777
pythia-160m,16,bookcorpus,halfA,null,size_largest_share,0.021864149305555556
pythia-160m,16,bookcorpus,halfA,null,size_frac_small,0.0
pythia-160m,16,bookcorpus,halfA,null,depth_median_effective_layers,8.195722379855138
pythia-160m,16,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,16,bookcorpus,halfA,null,depth_mean_layer_span,4.72
pythia-160m,64,bookcorpus,halfA,null,crisp_median_max_membership,0.08
pythia-160m,64,bookcorpus,halfA,null,crisp_frac_confident,0.0107421875
pythia-160m,64,bookcorpus,halfA,null,crisp_network_median,0.0795742209631728
pythia-160m,64,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,64,bookcorpus,halfA,null,size_effective_n,98.02384175487292
pythia-160m,64,bookcorpus,halfA,null,size_gini,0.11108615451388881
pythia-160m,64,bookcorpus,halfA,null,size_largest_share,0.015353732638888888
pythia-160m,64,bookcorpus,halfA,null,size_frac_small,0.0
pythia-160m,64,bookcorpus,halfA,null,depth_median_effective_layers,9.693027469071364
pythia-160m,64,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,64,bookcorpus,halfA,null,depth_mean_layer_span,4.5
pythia-160m,256,bookcorpus,halfA,null,crisp_median_max_membership,0.09
pythia-160m,256,bookcorpus,halfA,null,crisp_frac_confident,0.008761935763888888
pythia-160m,256,bookcorpus,halfA,null,crisp_network_median,0.0903324985047847
pythia-160m,256,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,256,bookcorpus,halfA,null,size_effective_n,98.13045613623227
pythia-160m,256,bookcorpus,halfA,null,size_gini,0.10889811197916677
pythia-160m,256,bookcorpus,halfA,null,size_largest_share,0.016411675347222224
pythia-160m,256,bookcorpus,halfA,null,size_frac_small,0.0
pythia-160m,256,bookcorpus,halfA,null,depth_median_effective_layers,8.730577686203162
pythia-160m,256,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,256,bookcorpus,halfA,null,depth_mean_layer_span,4.98
pythia-160m,1000,bookcorpus,halfA,null,crisp_median_max_membership,0.17
pythia-160m,1000,bookcorpus,halfA,null,crisp_frac_confident,0.1773003472222222
pythia-160m,1000,bookcorpus,halfA,null,crisp_network_median,0.515201871657754
pythia-160m,1000,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,1000,bookcorpus,halfA,null,size_effective_n,64.72908252880825
pythia-160m,1000,bookcorpus,halfA,null,size_gini,0.5027652994791667
pythia-160m,1000,bookcorpus,halfA,null,size_largest_share,0.031684027777777776
pythia-160m,1000,bookcorpus,halfA,null,size_frac_small,0.07
pythia-160m,1000,bookcorpus,halfA,null,depth_median_effective_layers,8.527539683952558
pythia-160m,1000,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,1000,bookcorpus,halfA,null,depth_mean_layer_span,4.79
pythia-160m,4000,bookcorpus,halfA,null,crisp_median_max_membership,0.205
pythia-160m,4000,bookcorpus,halfA,null,crisp_frac_confident,0.23616536458333334
pythia-160m,4000,bookcorpus,halfA,null,crisp_network_median,0.40750247201677015
pythia-160m,4000,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,4000,bookcorpus,halfA,null,size_effective_n,77.14868901097573
pythia-160m,4000,bookcorpus,halfA,null,size_gini,0.3880327690972223
pythia-160m,4000,bookcorpus,halfA,null,size_largest_share,0.033881293402777776
pythia-160m,4000,bookcorpus,halfA,null,size_frac_small,0.08
pythia-160m,4000,bookcorpus,halfA,null,depth_median_effective_layers,8.191629854604107
pythia-160m,4000,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,4000,bookcorpus,halfA,null,depth_mean_layer_span,4.53
pythia-160m,16000,bookcorpus,halfA,null,crisp_median_max_membership,0.155
pythia-160m,16000,bookcorpus,halfA,null,crisp_frac_confident,0.15771484375
pythia-160m,16000,bookcorpus,halfA,null,crisp_network_median,0.2977620593692023
pythia-160m,16000,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,16000,bookcorpus,halfA,null,size_effective_n,80.2579621465002
pythia-160m,16000,bookcorpus,halfA,null,size_gini,0.33870062934027767
pythia-160m,16000,bookcorpus,halfA,null,size_largest_share,0.029758029513888888
pythia-160m,16000,bookcorpus,halfA,null,size_frac_small,0.1
pythia-160m,16000,bookcorpus,halfA,null,depth_median_effective_layers,7.997074571267431
pythia-160m,16000,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,16000,bookcorpus,halfA,null,depth_mean_layer_span,4.48
pythia-160m,64000,bookcorpus,halfA,null,crisp_median_max_membership,0.395
pythia-160m,64000,bookcorpus,halfA,null,crisp_frac_confident,0.3714192708333333
pythia-160m,64000,bookcorpus,halfA,null,crisp_network_median,0.5410452562383009
pythia-160m,64000,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,64000,bookcorpus,halfA,null,size_effective_n,66.21284336946084
pythia-160m,64000,bookcorpus,halfA,null,size_gini,0.4954833984375
pythia-160m,64000,bookcorpus,halfA,null,size_largest_share,0.032904730902777776
pythia-160m,64000,bookcorpus,halfA,null,size_frac_small,0.11
pythia-160m,64000,bookcorpus,halfA,null,depth_median_effective_layers,8.007781179164647
pythia-160m,64000,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,64000,bookcorpus,halfA,null,depth_mean_layer_span,4.67
pythia-160m,143000,bookcorpus,halfA,null,crisp_median_max_membership,0.44
pythia-160m,143000,bookcorpus,halfA,null,crisp_frac_confident,0.4103732638888889
pythia-160m,143000,bookcorpus,halfA,null,crisp_network_median,0.5816703731158882
pythia-160m,143000,bookcorpus,halfA,null,size_n_networks,100.0
pythia-160m,143000,bookcorpus,halfA,null,size_effective_n,45.733723362445765
pythia-160m,143000,bookcorpus,halfA,null,size_gini,0.6590961371527777
pythia-160m,143000,bookcorpus,halfA,null,size_largest_share,0.051025390625
pythia-160m,143000,bookcorpus,halfA,null,size_frac_small,0.22
pythia-160m,143000,bookcorpus,halfA,null,depth_median_effective_layers,8.26108544890246
pythia-160m,143000,bookcorpus,halfA,null,depth_frac_single_layer,0.0
pythia-160m,143000,bookcorpus,halfA,null,depth_mean_layer_span,4.86
pythia-160m,0,agnews,halfA,null,crisp_median_max_membership,0.105
pythia-160m,0,agnews,halfA,null,crisp_frac_confident,0.021077473958333332
pythia-160m,0,agnews,halfA,null,crisp_network_median,0.10694642926362849
pythia-160m,0,agnews,halfA,null,size_n_networks,100.0
pythia-160m,0,agnews,halfA,null,size_effective_n,97.57734171800445
pythia-160m,0,agnews,halfA,null,size_gini,0.1266558159722222
pythia-160m,0,agnews,halfA,null,size_largest_share,0.015190972222222222
pythia-160m,0,agnews,halfA,null,size_frac_small,0.0
pythia-160m,0,agnews,halfA,null,depth_median_effective_layers,6.905489625863789
pythia-160m,0,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,0,agnews,halfA,null,depth_mean_layer_span,4.39
pythia-160m,1,agnews,halfA,null,crisp_median_max_membership,0.105
pythia-160m,1,agnews,halfA,null,crisp_frac_confident,0.021755642361111112
pythia-160m,1,agnews,halfA,null,crisp_network_median,0.10649612186150648
pythia-160m,1,agnews,halfA,null,size_n_networks,100.0
pythia-160m,1,agnews,halfA,null,size_effective_n,97.54427586853049
pythia-160m,1,agnews,halfA,null,size_gini,0.1260297309027778
pythia-160m,1,agnews,halfA,null,size_largest_share,0.015733506944444444
pythia-160m,1,agnews,halfA,null,size_frac_small,0.0
pythia-160m,1,agnews,halfA,null,depth_median_effective_layers,6.876222801104692
pythia-160m,1,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,1,agnews,halfA,null,depth_mean_layer_span,4.3
pythia-160m,4,agnews,halfA,null,crisp_median_max_membership,0.105
pythia-160m,4,agnews,halfA,null,crisp_frac_confident,0.022271050347222224
pythia-160m,4,agnews,halfA,null,crisp_network_median,0.10389838309818075
pythia-160m,4,agnews,halfA,null,size_n_networks,100.0
pythia-160m,4,agnews,halfA,null,size_effective_n,97.1774796089391
pythia-160m,4,agnews,halfA,null,size_gini,0.13533311631944445
pythia-160m,4,agnews,halfA,null,size_largest_share,0.015977647569444444
pythia-160m,4,agnews,halfA,null,size_frac_small,0.0
pythia-160m,4,agnews,halfA,null,depth_median_effective_layers,6.900603655354005
pythia-160m,4,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,4,agnews,halfA,null,depth_mean_layer_span,4.36
pythia-160m,16,agnews,halfA,null,crisp_median_max_membership,0.085
pythia-160m,16,agnews,halfA,null,crisp_frac_confident,0.0006510416666666666
pythia-160m,16,agnews,halfA,null,crisp_network_median,0.0890261196246139
pythia-160m,16,agnews,halfA,null,size_n_networks,100.0
pythia-160m,16,agnews,halfA,null,size_effective_n,96.19890066912102
pythia-160m,16,agnews,halfA,null,size_gini,0.15244954427083335
pythia-160m,16,agnews,halfA,null,size_largest_share,0.022433810763888888
pythia-160m,16,agnews,halfA,null,size_frac_small,0.0
pythia-160m,16,agnews,halfA,null,depth_median_effective_layers,7.96775547437345
pythia-160m,16,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,16,agnews,halfA,null,depth_mean_layer_span,4.66
pythia-160m,64,agnews,halfA,null,crisp_median_max_membership,0.16
pythia-160m,64,agnews,halfA,null,crisp_frac_confident,0.1391330295138889
pythia-160m,64,agnews,halfA,null,crisp_network_median,0.44324938616502974
pythia-160m,64,agnews,halfA,null,size_n_networks,100.0
pythia-160m,64,agnews,halfA,null,size_effective_n,72.36483280860793
pythia-160m,64,agnews,halfA,null,size_gini,0.4315511067708333
pythia-160m,64,agnews,halfA,null,size_largest_share,0.023518880208333332
pythia-160m,64,agnews,halfA,null,size_frac_small,0.04
pythia-160m,64,agnews,halfA,null,depth_median_effective_layers,7.474855885585742
pythia-160m,64,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,64,agnews,halfA,null,depth_mean_layer_span,4.7
pythia-160m,256,agnews,halfA,null,crisp_median_max_membership,0.145
pythia-160m,256,agnews,halfA,null,crisp_frac_confident,0.052300347222222224
pythia-160m,256,agnews,halfA,null,crisp_network_median,0.1774850351688587
pythia-160m,256,agnews,halfA,null,size_n_networks,100.0
pythia-160m,256,agnews,halfA,null,size_effective_n,81.98305321712768
pythia-160m,256,agnews,halfA,null,size_gini,0.32628960503472215
pythia-160m,256,agnews,halfA,null,size_largest_share,0.022569444444444444
pythia-160m,256,agnews,halfA,null,size_frac_small,0.04
pythia-160m,256,agnews,halfA,null,depth_median_effective_layers,8.04247813765553
pythia-160m,256,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,256,agnews,halfA,null,depth_mean_layer_span,5.13
pythia-160m,1000,agnews,halfA,null,crisp_median_max_membership,0.145
pythia-160m,1000,agnews,halfA,null,crisp_frac_confident,0.11279296875
pythia-160m,1000,agnews,halfA,null,crisp_network_median,0.16385762593283582
pythia-160m,1000,agnews,halfA,null,size_n_networks,100.0
pythia-160m,1000,agnews,halfA,null,size_effective_n,85.59415512748483
pythia-160m,1000,agnews,halfA,null,size_gini,0.29737738715277784
pythia-160m,1000,agnews,halfA,null,size_largest_share,0.020236545138888888
pythia-160m,1000,agnews,halfA,null,size_frac_small,0.01
pythia-160m,1000,agnews,halfA,null,depth_median_effective_layers,8.806067936880563
pythia-160m,1000,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,1000,agnews,halfA,null,depth_mean_layer_span,4.66
pythia-160m,4000,agnews,halfA,null,crisp_median_max_membership,0.115
pythia-160m,4000,agnews,halfA,null,crisp_frac_confident,0.012152777777777778
pythia-160m,4000,agnews,halfA,null,crisp_network_median,0.1131050102849335
pythia-160m,4000,agnews,halfA,null,size_n_networks,100.0
pythia-160m,4000,agnews,halfA,null,size_effective_n,93.43643263449702
pythia-160m,4000,agnews,halfA,null,size_gini,0.20616048177083335
pythia-160m,4000,agnews,halfA,null,size_largest_share,0.022054036458333332
pythia-160m,4000,agnews,halfA,null,size_frac_small,0.0
pythia-160m,4000,agnews,halfA,null,depth_median_effective_layers,9.007984223414162
pythia-160m,4000,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,4000,agnews,halfA,null,depth_mean_layer_span,4.3
pythia-160m,16000,agnews,halfA,null,crisp_median_max_membership,0.15
pythia-160m,16000,agnews,halfA,null,crisp_frac_confident,0.044921875
pythia-160m,16000,agnews,halfA,null,crisp_network_median,0.148122539082297
pythia-160m,16000,agnews,halfA,null,size_n_networks,100.0
pythia-160m,16000,agnews,halfA,null,size_effective_n,90.50269837444078
pythia-160m,16000,agnews,halfA,null,size_gini,0.24863715277777776
pythia-160m,16000,agnews,halfA,null,size_largest_share,0.021267361111111112
pythia-160m,16000,agnews,halfA,null,size_frac_small,0.01
pythia-160m,16000,agnews,halfA,null,depth_median_effective_layers,8.362676031616745
pythia-160m,16000,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,16000,agnews,halfA,null,depth_mean_layer_span,4.24
pythia-160m,64000,agnews,halfA,null,crisp_median_max_membership,0.19
pythia-160m,64000,agnews,halfA,null,crisp_frac_confident,0.107421875
pythia-160m,64000,agnews,halfA,null,crisp_network_median,0.22071150793650796
pythia-160m,64000,agnews,halfA,null,size_n_networks,100.0
pythia-160m,64000,agnews,halfA,null,size_effective_n,84.30290620577222
pythia-160m,64000,agnews,halfA,null,size_gini,0.3122422960069444
pythia-160m,64000,agnews,halfA,null,size_largest_share,0.028998480902777776
pythia-160m,64000,agnews,halfA,null,size_frac_small,0.05
pythia-160m,64000,agnews,halfA,null,depth_median_effective_layers,8.129748914910426
pythia-160m,64000,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,64000,agnews,halfA,null,depth_mean_layer_span,4.34
pythia-160m,143000,agnews,halfA,null,crisp_median_max_membership,0.255
pythia-160m,143000,agnews,halfA,null,crisp_frac_confident,0.1697048611111111
pythia-160m,143000,agnews,halfA,null,crisp_network_median,0.4021365887882715
pythia-160m,143000,agnews,halfA,null,size_n_networks,100.0
pythia-160m,143000,agnews,halfA,null,size_effective_n,76.58780179370093
pythia-160m,143000,agnews,halfA,null,size_gini,0.38786132812500007
pythia-160m,143000,agnews,halfA,null,size_largest_share,0.028455946180555556
pythia-160m,143000,agnews,halfA,null,size_frac_small,0.11
pythia-160m,143000,agnews,halfA,null,depth_median_effective_layers,8.11190309292666
pythia-160m,143000,agnews,halfA,null,depth_frac_single_layer,0.0
pythia-160m,143000,agnews,halfA,null,depth_mean_layer_span,4.41
pythia-160m,0,tldr17,halfA,null,crisp_median_max_membership,0.145
pythia-160m,0,tldr17,halfA,null,crisp_frac_confident,0.026584201388888888
pythia-160m,0,tldr17,halfA,null,crisp_network_median,0.14580628610943808
pythia-160m,0,tldr17,halfA,null,size_n_networks,100.0
pythia-160m,0,tldr17,halfA,null,size_effective_n,97.3622533204265
pythia-160m,0,tldr17,halfA,null,size_gini,0.12618977864583325
pythia-160m,0,tldr17,halfA,null,size_largest_share,0.018608940972222224
pythia-160m,0,tldr17,halfA,null,size_frac_small,0.0
pythia-160m,0,tldr17,halfA,null,depth_median_effective_layers,6.803795108741429
pythia-160m,0,tldr17,halfA,null,depth_frac_single_layer,0.0
pythia-160m,0,tldr17,halfA,null,depth_mean_layer_span,4.2
pythia-160m,1,tldr17,halfA,null,crisp_median_max_membership,0.145
pythia-160m,1,tldr17,halfA,null,crisp_frac_confident,0.026068793402777776
pythia-160m,1,tldr17,halfA,null,crisp_network_median,0.1479496868191721
pythia-160m,1,tldr17,halfA,null,size_n_networks,100.0
pythia-160m,1,tldr17,halfA,null,size_effective_n,97.40152046043556
