model,domain,key,tree,network,step,best_jaccard,birth_step
pythia-160m,agnews,halfB,real,29,1,0.011666666666666667,143000
pythia-160m,agnews,halfB,real,29,4,0.011824324324324325,143000
pythia-160m,agnews,halfB,real,29,16,0.011345218800648298,143000
pythia-160m,agnews,halfB,real,29,64,0.014656144306651634,143000
pythia-160m,agnews,halfB,real,29,256,0.01610305958132045,143000
pythia-160m,agnews,halfB,real,29,1000,0.0228310502283105,143000
pythia-160m,agnews,halfB,real,29,4000,0.02510460251046025,143000
pythia-160m,agnews,halfB,real,29,16000,0.04007285974499089,143000
pythia-160m,agnews,halfB,real,29,64000,0.22156862745098038,143000
pythia-160m,agnews,halfB,real,29,143000,1.0,143000
pythia-160m,agnews,halfB,real,30,0,0.012180267965895249,143000
pythia-160m,agnews,halfB,real,30,1,0.012195121951219513,143000
pythia-160m,agnews,halfB,real,30,4,0.012135922330097087,143000
pythia-160m,agnews,halfB,real,30,16,0.012089810017271158,143000
pythia-160m,agnews,halfB,real,30,64,0.022044088176352707,143000
pythia-160m,agnews,halfB,real,30,256,0.02894356005788712,143000
pythia-160m,agnews,halfB,real,30,1000,0.06802721088435375,143000
pythia-160m,agnews,halfB,real,30,4000,0.1464226289517471,143000
pythia-160m,agnews,halfB,real,30,16000,0.23344947735191637,143000
pythia-160m,agnews,halfB,real,30,64000,0.3619631901840491,143000
pythia-160m,agnews,halfB,real,30,143000,1.0,143000
pythia-160m,agnews,halfB,real,31,0,0.013761467889908258,143000
pythia-160m,agnews,halfB,real,31,1,0.013740458015267175,143000
pythia-160m,agnews,halfB,real,31,4,0.015873015873015872,143000
pythia-160m,agnews,halfB,real,31,16,0.015151515151515152,143000
pythia-160m,agnews,halfB,real,31,64,0.009879253567508232,143000
pythia-160m,agnews,halfB,real,31,256,0.013266998341625208,143000
pythia-160m,agnews,halfB,real,31,1000,0.01531959852086635,143000
pythia-160m,agnews,halfB,real,31,4000,0.03949730700179533,143000
pythia-160m,agnews,halfB,real,31,16000,0.05947136563876652,143000
pythia-160m,agnews,halfB,real,31,64000,0.11009174311926606,143000
pythia-160m,agnews,halfB,real,31,143000,1.0,143000
pythia-160m,agnews,halfB,real,32,0,0.010067114093959731,143000
pythia-160m,agnews,halfB,real,32,1,0.01174496644295302,143000
pythia-160m,agnews,halfB,real,32,4,0.01059322033898305,143000
pythia-160m,agnews,halfB,real,32,16,0.011928429423459244,143000
pythia-160m,agnews,halfB,real,32,64,0.00974025974025974,143000
pythia-160m,agnews,halfB,real,32,256,0.012437810945273632,143000
pythia-160m,agnews,halfB,real,32,1000,0.024282560706401765,143000
pythia-160m,agnews,halfB,real,32,4000,0.09662921348314607,143000
pythia-160m,agnews,halfB,real,32,16000,0.11926605504587157,143000
pythia-160m,agnews,halfB,real,32,64000,0.2784090909090909,143000
pythia-160m,agnews,halfB,real,32,143000,1.0,143000
pythia-160m,agnews,halfB,real,33,0,0.018537590113285273,143000
pythia-160m,agnews,halfB,real,33,1,0.018730489073881373,143000
pythia-160m,agnews,halfB,real,33,4,0.018274111675126905,143000
pythia-160m,agnews,halfB,real,33,16,0.013364779874213837,143000
pythia-160m,agnews,halfB,real,33,64,0.020350877192982456,143000
pythia-160m,agnews,halfB,real,33,256,0.030320044918585063,143000
pythia-160m,agnews,halfB,real,33,1000,0.03461005999077065,143000
pythia-160m,agnews,halfB,real,33,4000,0.043478260869565216,143000
pythia-160m,agnews,halfB,real,33,16000,0.22136422136422138,143000
pythia-160m,agnews,halfB,real,33,64000,0.43948126801152737,143000
pythia-160m,agnews,halfB,real,33,143000,1.0,143000
pythia-160m,agnews,halfB,real,34,0,0.011292346298619825,143000
pythia-160m,agnews,halfB,real,34,1,0.011194029850746268,143000
pythia-160m,agnews,halfB,real,34,4,0.009888751545117428,143000
pythia-160m,agnews,halfB,real,34,16,0.013223140495867768,143000
pythia-160m,agnews,halfB,real,34,64,0.01488095238095238,143000
pythia-160m,agnews,halfB,real,34,256,0.012600229095074456,143000
pythia-160m,agnews,halfB,real,34,1000,0.01904761904761905,143000
pythia-160m,agnews,halfB,real,34,4000,0.04013961605584642,143000
pythia-160m,agnews,halfB,real,34,16000,0.10458715596330276,143000
pythia-160m,agnews,halfB,real,34,64000,0.26535087719298245,143000
pythia-160m,agnews,halfB,real,34,143000,1.0,143000
pythia-160m,agnews,halfB,real,35,0,0.015011547344110854,143000
pythia-160m,agnews,halfB,real,35,1,0.015384615384615385,143000
pythia-160m,agnews,halfB,real,35,4,0.013301088270858524,143000
pythia-160m,agnews,halfB,real,35,16,0.010726643598615917,143000
pythia-160m,agnews,halfB,real,35,64,0.015927189988623434,143000
pythia-160m,agnews,halfB,real,35,256,0.02144469525959368,143000
pythia-160m,agnews,halfB,real,35,1000,0.061452513966480445,143000
pythia-160m,agnews,halfB,real,35,4000,0.05825242718446602,143000
pythia-160m,agnews,halfB,real,35,16000,0.12641509433962264,143000
pythia-160m,agnews,halfB,real,35,64000,0.31078610603290674,143000
pythia-160m,agnews,halfB,real,35,143000,1.0,143000
pythia-160m,agnews,halfB,real,36,0,0.01371571072319202,64000
pythia-160m,agnews,halfB,real,36,1,0.01390644753476612,64000
pythia-160m,agnews,halfB,real,36,4,0.01327433628318584,64000
pythia-160m,agnews,halfB,real,36,16,0.011964107676969093,64000
pythia-160m,agnews,halfB,real,36,64,0.017391304347826087,64000
pythia-160m,agnews,halfB,real,36,256,0.02247191011235955,64000
pythia-160m,agnews,halfB,real,36,1000,0.05245746691871456,64000
pythia-160m,agnews,halfB,real,36,4000,0.11140939597315436,64000
pythia-160m,agnews,halfB,real,36,16000,0.27309236947791166,64000
pythia-160m,agnews,halfB,real,36,64000,0.548489666136725,64000
pythia-160m,agnews,halfB,real,36,143000,1.0,64000
pythia-160m,agnews,halfB,real,37,0,0.012658227848101266,143000
pythia-160m,agnews,halfB,real,37,1,0.012658227848101266,143000
pythia-160m,agnews,halfB,real,37,4,0.014388489208633094,143000
pythia-160m,agnews,halfB,real,37,16,0.011864406779661017,143000
pythia-160m,agnews,halfB,real,37,64,0.010248901903367497,143000
pythia-160m,agnews,halfB,real,37,256,0.01576182136602452,143000
pythia-160m,agnews,halfB,real,37,1000,0.0231042654028436,143000
pythia-160m,agnews,halfB,real,37,4000,0.15737051792828685,143000
pythia-160m,agnews,halfB,real,37,16000,0.27391304347826084,143000
pythia-160m,agnews,halfB,real,37,64000,0.4963144963144963,143000
pythia-160m,agnews,halfB,real,37,143000,1.0,143000
pythia-160m,agnews,halfB,real,38,0,0.010835913312693499,143000
pythia-160m,agnews,halfB,real,38,1,0.0109375,143000
pythia-160m,agnews,halfB,real,38,4,0.0106544901065449,143000
pythia-160m,agnews,halfB,real,38,16,0.013675213675213675,143000
pythia-160m,agnews,halfB,real,38,64,0.014545454545454545,143000
pythia-160m,agnews,halfB,real,38,256,0.01854714064914992,143000
pythia-160m,agnews,halfB,real,38,1000,0.01782178217821782,143000
pythia-160m,agnews,halfB,real,38,4000,0.013888888888888888,143000
pythia-160m,agnews,halfB,real,38,16000,0.024265644955300127,143000
pythia-160m,agnews,halfB,real,38,64000,0.047619047619047616,143000
pythia-160m,agnews,halfB,real,38,143000,1.0,143000
pythia-160m,agnews,halfB,real,39,0,0.013333333333333334,143000
pythia-160m,agnews,halfB,real,39,1,0.01348314606741573,143000
pythia-160m,agnews,halfB,real,39,4,0.01312910284463895,143000
pythia-160m,agnews,halfB,real,39,16,0.0125,143000
pythia-160m,agnews,halfB,real,39,64,0.014314928425357873,143000
pythia-160m,agnews,halfB,real,39,256,0.017711171662125342,143000
pythia-160m,agnews,halfB,real,39,1000,0.02250351617440225,143000
pythia-160m,agnews,halfB,real,39,4000,0.08700322234156821,143000
pythia-160m,agnews,halfB,real,39,16000,0.1724137931034483,143000
pythia-160m,agnews,halfB,real,39,64000,0.3507692307692308,143000
pythia-160m,agnews,halfB,real,39,143000,1.0,143000
pythia-160m,agnews,halfB,real,40,0,0.01092896174863388,143000
pythia-160m,agnews,halfB,real,40,1,0.011065006915629323,143000
pythia-160m,agnews,halfB,real,40,4,0.009633911368015413,143000
pythia-160m,agnews,halfB,real,40,16,0.011049723756906077,143000
pythia-160m,agnews,halfB,real,40,64,0.011570247933884297,143000
pythia-160m,agnews,halfB,real,40,256,0.014025245441795231,143000
pythia-160m,agnews,halfB,real,40,1000,0.015594541910331383,143000
pythia-160m,agnews,halfB,real,40,4000,0.02287581699346405,143000
pythia-160m,agnews,halfB,real,40,16000,0.03391812865497076,143000
pythia-160m,agnews,halfB,real,40,64000,0.07115384615384615,143000
pythia-160m,agnews,halfB,real,40,143000,1.0,143000
pythia-160m,agnews,halfB,real,41,0,0.013311148086522463,143000
pythia-160m,agnews,halfB,real,41,1,0.011589403973509934,143000
pythia-160m,agnews,halfB,real,41,4,0.0125,143000
pythia-160m,agnews,halfB,real,41,16,0.013812154696132596,143000
pythia-160m,agnews,halfB,real,41,64,0.016270337922403004,143000
pythia-160m,agnews,halfB,real,41,256,0.02197802197802198,143000
pythia-160m,agnews,halfB,real,41,1000,0.024469820554649267,143000
pythia-160m,agnews,halfB,real,41,4000,0.028391167192429023,143000
pythia-160m,agnews,halfB,real,41,16000,0.0429042904290429,143000
pythia-160m,agnews,halfB,real,41,64000,0.061511423550087874,143000
pythia-160m,agnews,halfB,real,41,143000,1.0,143000
pythia-160m,agnews,halfB,real,42,0,0.012244897959183673,143000
pythia-160m,agnews,halfB,real,42,1,0.01226158038147139,143000
pythia-160m,agnews,halfB,real,42,4,0.010958904109589041,143000
pythia-160m,agnews,halfB,real,42,16,0.01199294532627866,143000
pythia-160m,agnews,halfB,real,42,64,0.013513513513513514,143000
pythia-160m,agnews,halfB,real,42,256,0.014563106796116505,143000
pythia-160m,agnews,halfB,real,42,1000,0.021052631578947368,143000
pythia-160m,agnews,halfB,real,42,4000,0.0392156862745098,143000
pythia-160m,agnews,halfB,real,42,16000,0.09388971684053651,143000
pythia-160m,agnews,halfB,real,42,64000,0.18108974358974358,143000
pythia-160m,agnews,halfB,real,42,143000,1.0,143000
pythia-160m,agnews,halfB,real,43,0,0.014405762304921969,143000
pythia-160m,agnews,halfB,real,43,1,0.014354066985645933,143000
pythia-160m,agnews,halfB,real,43,4,0.013302034428794992,143000
pythia-160m,agnews,halfB,real,43,16,0.011019283746556474,143000
pythia-160m,agnews,halfB,real,43,64,0.02464788732394366,143000
pythia-160m,agnews,halfB,real,43,256,0.030878859857482184,143000
pythia-160m,agnews,halfB,real,43,1000,0.05530642750373692,143000
pythia-160m,agnews,halfB,real,43,4000,0.0944,143000
pythia-160m,agnews,halfB,real,43,16000,0.16912972085385877,143000
pythia-160m,agnews,halfB,real,43,64000,0.36771300448430494,143000
pythia-160m,agnews,halfB,real,43,143000,1.0,143000
pythia-160m,agnews,halfB,real,44,0,0.011730205278592375,143000
pythia-160m,agnews,halfB,real,44,1,0.011587485515643106,143000
pythia-160m,agnews,halfB,real,44,4,0.012658227848101266,143000
pythia-160m,agnews,halfB,real,44,16,0.016494845360824743,143000
pythia-160m,agnews,halfB,real,44,64,0.021739130434782608,143000
pythia-160m,agnews,halfB,real,44,256,0.026371308016877638,143000
pythia-160m,agnews,halfB,real,44,1000,0.02820267686424474,143000
pythia-160m,agnews,halfB,real,44,4000,0.03415559772296015,143000
pythia-160m,agnews,halfB,real,44,16000,0.06804979253112033,143000
pythia-160m,agnews,halfB,real,44,64000,0.21820809248554912,143000
pythia-160m,agnews,halfB,real,44,143000,1.0,143000
pythia-160m,agnews,halfB,real,45,0,0.011188811188811189,143000
pythia-160m,agnews,halfB,real,45,1,0.012311901504787962,143000
pythia-160m,agnews,halfB,real,45,4,0.011510791366906475,143000
pythia-160m,agnews,halfB,real,45,16,0.012389380530973451,143000
pythia-160m,agnews,halfB,real,45,64,0.01366742596810934,143000
pythia-160m,agnews,halfB,real,45,256,0.0205761316872428,143000
pythia-160m,agnews,halfB,real,45,1000,0.01488095238095238,143000
pythia-160m,agnews,halfB,real,45,4000,0.025757575757575757,143000
pythia-160m,agnews,halfB,real,45,16000,0.06827309236947791,143000
pythia-160m,agnews,halfB,real,45,64000,0.1619718309859155,143000
pythia-160m,agnews,halfB,real,45,143000,1.0,143000
pythia-160m,agnews,halfB,real,46,0,0.011586096683979225,143000
pythia-160m,agnews,halfB,real,46,1,0.012482662968099861,143000
pythia-160m,agnews,halfB,real,46,4,0.012443438914027148,143000
pythia-160m,agnews,halfB,real,46,16,0.011913357400722021,143000
pythia-160m,agnews,halfB,real,46,64,0.011479591836734694,143000
pythia-160m,agnews,halfB,real,46,256,0.01749271137026239,143000
pythia-160m,agnews,halfB,real,46,1000,0.01747311827956989,143000
pythia-160m,agnews,halfB,real,46,4000,0.18668831168831168,143000
pythia-160m,agnews,halfB,real,46,16000,0.2899628252788104,143000
pythia-160m,agnews,halfB,real,46,64000,0.4421906693711968,143000
pythia-160m,agnews,halfB,real,46,143000,1.0,143000
pythia-160m,agnews,halfB,real,47,0,0.011611030478955007,143000
pythia-160m,agnews,halfB,real,47,1,0.01171303074670571,143000
pythia-160m,agnews,halfB,real,47,4,0.011644832605531296,143000
pythia-160m,agnews,halfB,real,47,16,0.010431654676258994,143000
pythia-160m,agnews,halfB,real,47,64,0.013761467889908258,143000
pythia-160m,agnews,halfB,real,47,256,0.023809523809523808,143000
pythia-160m,agnews,halfB,real,47,1000,0.060714285714285714,143000
pythia-160m,agnews,halfB,real,47,4000,0.1558219178082192,143000
pythia-160m,agnews,halfB,real,47,16000,0.2637571157495256,143000
pythia-160m,agnews,halfB,real,47,64000,0.3800813008130081,143000
pythia-160m,agnews,halfB,real,47,143000,1.0,143000
pythia-160m,agnews,halfB,real,48,0,0.01366120218579235,143000
pythia-160m,agnews,halfB,real,48,1,0.01366120218579235,143000
pythia-160m,agnews,halfB,real,48,4,0.013755158184319119,143000
pythia-160m,agnews,halfB,real,48,16,0.013595166163141994,143000
pythia-160m,agnews,halfB,real,48,64,0.055378061767838126,143000
pythia-160m,agnews,halfB,real,48,256,0.034924330616996506,143000
pythia-160m,agnews,halfB,real,48,1000,0.08307210031347963,143000
pythia-160m,agnews,halfB,real,48,4000,0.07460890493381468,143000
pythia-160m,agnews,halfB,real,48,16000,0.2065972222222222,143000
pythia-160m,agnews,halfB,real,48,64000,0.477891156462585,143000
pythia-160m,agnews,halfB,real,48,143000,1.0,143000
pythia-160m,agnews,halfB,real,49,0,0.012684989429175475,143000
pythia-160m,agnews,halfB,real,49,1,0.012806830309498399,143000
pythia-160m,agnews,halfB,real,49,4,0.011406844106463879,143000
pythia-160m,agnews,halfB,real,49,16,0.017333333333333333,143000
pythia-160m,agnews,halfB,real,49,64,0.022426095820591234,143000
pythia-160m,agnews,halfB,real,49,256,0.028953229398663696,143000
pythia-160m,agnews,halfB,real,49,1000,0.08044554455445545,143000
pythia-160m,agnews,halfB,real,49,4000,0.15566625155666253,143000
pythia-160m,agnews,halfB,real,49,16000,0.24786324786324787,143000
pythia-160m,agnews,halfB,real,49,64000,0.4719626168224299,143000
pythia-160m,agnews,halfB,real,49,143000,1.0,143000
pythia-160m,agnews,halfB,real,50,0,0.011034482758620689,143000
pythia-160m,agnews,halfB,real,50,1,0.011188811188811189,143000
pythia-160m,agnews,halfB,real,50,4,0.010825439783491205,143000
pythia-160m,agnews,halfB,real,50,16,0.015027322404371584,143000
pythia-160m,agnews,halfB,real,50,64,0.02207505518763797,143000
pythia-160m,agnews,halfB,real,50,256,0.013024602026049204,143000
pythia-160m,agnews,halfB,real,50,1000,0.02237136465324385,143000
pythia-160m,agnews,halfB,real,50,4000,0.06260032102728733,143000
pythia-160m,agnews,halfB,real,50,16000,0.08528428093645485,143000
pythia-160m,agnews,halfB,real,50,64000,0.28883495145631066,143000
pythia-160m,agnews,halfB,real,50,143000,1.0,143000
pythia-160m,agnews,halfB,real,51,0,0.016755521706016754,143000
pythia-160m,agnews,halfB,real,51,1,0.01644359464627151,143000
pythia-160m,agnews,halfB,real,51,4,0.01566080977845684,143000
pythia-160m,agnews,halfB,real,51,16,0.015037593984962405,143000
pythia-160m,agnews,halfB,real,51,64,0.016409266409266408,143000
pythia-160m,agnews,halfB,real,51,256,0.022099447513812154,143000
pythia-160m,agnews,halfB,real,51,1000,0.04043126684636118,143000
pythia-160m,agnews,halfB,real,51,4000,0.04975922953451043,143000
pythia-160m,agnews,halfB,real,51,16000,0.0815822002472188,143000
pythia-160m,agnews,halfB,real,51,64000,0.21782178217821782,143000
pythia-160m,agnews,halfB,real,51,143000,1.0,143000
pythia-160m,agnews,halfB,real,52,0,0.011879049676025918,143000
pythia-160m,agnews,halfB,real,52,1,0.01193058568329718,143000
pythia-160m,agnews,halfB,real,52,4,0.010638297872340425,143000
pythia-160m,agnews,halfB,real,52,16,0.01263823064770932,143000
pythia-160m,agnews,halfB,real,52,64,0.011647254575707155,143000
pythia-160m,agnews,halfB,real,52,256,0.013377926421404682,143000
pythia-160m,agnews,halfB,real,52,1000,0.05245346869712352,143000
pythia-160m,agnews,halfB,real,52,4000,0.11627906976744186,143000
pythia-160m,agnews,halfB,real,52,16000,0.18043478260869567,143000
pythia-160m,agnews,halfB,real,52,64000,0.3958333333333333,143000
pythia-160m,agnews,halfB,real,52,143000,1.0,143000
pythia-160m,agnews,halfB,real,53,0,0.013333333333333334,143000
pythia-160m,agnews,halfB,real,53,1,0.013333333333333334,143000
pythia-160m,agnews,halfB,real,53,4,0.014844804318488529,143000
pythia-160m,agnews,halfB,real,53,16,0.012574222843171499,143000
pythia-160m,agnews,halfB,real,53,64,0.018726591760299626,143000
pythia-160m,agnews,halfB,real,53,256,0.05875299760191847,143000
pythia-160m,agnews,halfB,real,53,1000,0.059506531204644414,143000
pythia-160m,agnews,halfB,real,53,4000,0.10889929742388758,143000
pythia-160m,agnews,halfB,real,53,16000,0.13333333333333333,143000
pythia-160m,agnews,halfB,real,53,64000,0.28468468468468466,143000
pythia-160m,agnews,halfB,real,53,143000,1.0,143000
pythia-160m,agnews,halfB,real,54,0,0.014084507042253521,143000
pythia-160m,agnews,halfB,real,54,1,0.014184397163120567,143000
pythia-160m,agnews,halfB,real,54,4,0.011437908496732025,143000
pythia-160m,agnews,halfB,real,54,16,0.010810810810810811,143000
pythia-160m,agnews,halfB,real,54,64,0.012422360248447204,143000
pythia-160m,agnews,halfB,real,54,256,0.026200873362445413,143000
pythia-160m,agnews,halfB,real,54,1000,0.038539553752535496,143000
pythia-160m,agnews,halfB,real,54,4000,0.10330578512396695,143000
pythia-160m,agnews,halfB,real,54,16000,0.20754716981132076,143000
pythia-160m,agnews,halfB,real,54,64000,0.42201834862385323,143000
pythia-160m,agnews,halfB,real,54,143000,1.0,143000
pythia-160m,agnews,halfB,real,55,0,0.011670020120724347,143000
pythia-160m,agnews,halfB,real,55,1,0.01131770412287793,143000
pythia-160m,agnews,halfB,real,55,4,0.013816925734024179,143000
pythia-160m,agnews,halfB,real,55,16,0.011538461538461539,143000
pythia-160m,agnews,halfB,real,55,64,0.013824884792626729,143000
pythia-160m,agnews,halfB,real,55,256,0.020442930153321975,143000
pythia-160m,agnews,halfB,real,55,1000,0.020338983050847456,143000
pythia-160m,agnews,halfB,real,55,4000,0.04574132492113565,143000
pythia-160m,agnews,halfB,real,55,16000,0.06230529595015576,143000
pythia-160m,agnews,halfB,real,55,64000,0.0738255033557047,143000
pythia-160m,agnews,halfB,real,55,143000,1.0,143000
pythia-160m,agnews,halfB,real,56,0,0.012345679012345678,143000
pythia-160m,agnews,halfB,real,56,1,0.012379642365887207,143000
pythia-160m,agnews,halfB,real,56,4,0.01095290251916758,143000
pythia-160m,agnews,halfB,real,56,16,0.010321100917431193,143000
pythia-160m,agnews,halfB,real,56,64,0.020527859237536656,143000
pythia-160m,agnews,halfB,real,56,256,0.02635658914728682,143000
pythia-160m,agnews,halfB,real,56,1000,0.06233062330623306,143000
pythia-160m,agnews,halfB,real,56,4000,0.1073170731707317,143000
pythia-160m,agnews,halfB,real,56,16000,0.2066115702479339,143000
pythia-160m,agnews,halfB,real,56,64000,0.4279918864097363,143000
pythia-160m,agnews,halfB,real,56,143000,1.0,143000
pythia-160m,agnews,halfB,real,57,0,0.0109375,143000
pythia-160m,agnews,halfB,real,57,1,0.011235955056179775,143000
pythia-160m,agnews,halfB,real,57,4,0.011023622047244094,143000
pythia-160m,agnews,halfB,real,57,16,0.012152777777777778,143000
pythia-160m,agnews,halfB,real,57,64,0.0142602495543672,143000
pythia-160m,agnews,halfB,real,57,256,0.014234875444839857,143000
pythia-160m,agnews,halfB,real,57,1000,0.03203342618384401,143000
pythia-160m,agnews,halfB,real,57,4000,0.08224299065420561,143000
pythia-160m,agnews,halfB,real,57,16000,0.228,143000
pythia-160m,agnews,halfB,real,57,64000,0.40607734806629836,143000
pythia-160m,agnews,halfB,real,57,143000,1.0,143000
pythia-160m,agnews,halfB,real,58,0,0.010559249120062574,143000
pythia-160m,agnews,halfB,real,58,1,0.010652463382157125,143000
pythia-160m,agnews,halfB,real,58,4,0.01139937106918239,143000
pythia-160m,agnews,halfB,real,58,16,0.012307692307692308,143000
pythia-160m,agnews,halfB,real,58,64,0.020021074815595362,143000
pythia-160m,agnews,halfB,real,58,256,0.01810436634717785,143000
pythia-160m,agnews,halfB,real,58,1000,0.03840682788051209,143000
pythia-160m,agnews,halfB,real,58,4000,0.05529225908372828,143000
pythia-160m,agnews,halfB,real,58,16000,0.13432835820895522,143000
pythia-160m,agnews,halfB,real,58,64000,0.25671140939597314,143000
pythia-160m,agnews,halfB,real,58,143000,1.0,143000
pythia-160m,agnews,halfB,real,59,0,0.014285714285714285,143000
pythia-160m,agnews,halfB,real,59,1,0.01386481802426343,143000
pythia-160m,agnews,halfB,real,59,4,0.010767160161507403,143000
pythia-160m,agnews,halfB,real,59,16,0.012612612612612612,143000
pythia-160m,agnews,halfB,real,59,64,0.011673151750972763,143000
pythia-160m,agnews,halfB,real,59,256,0.013910355486862442,143000
pythia-160m,agnews,halfB,real,59,1000,0.026785714285714284,143000
pythia-160m,agnews,halfB,real,59,4000,0.05919661733615222,143000
pythia-160m,agnews,halfB,real,59,16000,0.12436974789915967,143000
pythia-160m,agnews,halfB,real,59,64000,0.3285024154589372,143000
pythia-160m,agnews,halfB,real,59,143000,1.0,143000
pythia-160m,agnews,halfB,real,60,0,0.012706480304955527,143000
pythia-160m,agnews,halfB,real,60,1,0.012658227848101266,143000
pythia-160m,agnews,halfB,real,60,4,0.012062726176115802,143000
pythia-160m,agnews,halfB,real,60,16,0.0176,143000
pythia-160m,agnews,halfB,real,60,64,0.012987012987012988,143000
pythia-160m,agnews,halfB,real,60,256,0.01309328968903437,143000
pythia-160m,agnews,halfB,real,60,1000,0.02394106813996317,143000
pythia-160m,agnews,halfB,real,60,4000,0.05815831987075929,143000
pythia-160m,agnews,halfB,real,60,16000,0.153184165232358,143000
pythia-160m,agnews,halfB,real,60,64000,0.3314176245210728,143000
pythia-160m,agnews,halfB,real,60,143000,1.0,143000
pythia-160m,agnews,halfB,real,61,0,0.01485148514851485,64000
pythia-160m,agnews,halfB,real,61,1,0.01486988847583643,64000
pythia-160m,agnews,halfB,real,61,4,0.013546798029556651,64000
pythia-160m,agnews,halfB,real,61,16,0.011428571428571429,64000
pythia-160m,agnews,halfB,real,61,64,0.0171606864274571,64000
pythia-160m,agnews,halfB,real,61,256,0.014230271668822769,64000
pythia-160m,agnews,halfB,real,61,1000,0.02190923317683881,64000
pythia-160m,agnews,halfB,real,61,4000,0.19285714285714287,64000
pythia-160m,agnews,halfB,real,61,16000,0.33269961977186313,64000
pythia-160m,agnews,halfB,real,61,64000,0.5367965367965368,64000
pythia-160m,agnews,halfB,real,61,143000,1.0,64000
pythia-160m,agnews,halfB,real,62,0,0.01440809968847352,143000
pythia-160m,agnews,halfB,real,62,1,0.014475743348982786,143000
pythia-160m,agnews,halfB,real,62,4,0.012885591565794611,143000
pythia-160m,agnews,halfB,real,62,16,0.01365546218487395,143000
pythia-160m,agnews,halfB,real,62,64,0.020023557126030624,143000
pythia-160m,agnews,halfB,real,62,256,0.018779342723004695,143000
pythia-160m,agnews,halfB,real,62,1000,0.04709141274238227,143000
pythia-160m,agnews,halfB,real,62,4000,0.06647807637906648,143000
pythia-160m,agnews,halfB,real,62,16000,0.15698587127158556,143000
pythia-160m,agnews,halfB,real,62,64000,0.292259083728278,143000
pythia-160m,agnews,halfB,real,62,143000,1.0,143000
pythia-160m,agnews,halfB,real,63,0,0.013961605584642234,143000
pythia-160m,agnews,halfB,real,63,1,0.013605442176870748,143000
pythia-160m,agnews,halfB,real,63,4,0.01386481802426343,143000
pythia-160m,agnews,halfB,real,63,16,0.012924071082390954,143000
pythia-160m,agnews,halfB,real,63,64,0.013664596273291925,143000
pythia-160m,agnews,halfB,real,63,256,0.019817073170731708,143000
pythia-160m,agnews,halfB,real,63,1000,0.026984126984126985,143000
pythia-160m,agnews,halfB,real,63,4000,0.05254237288135593,143000
pythia-160m,agnews,halfB,real,63,16000,0.1040268456375839,143000
pythia-160m,agnews,halfB,real,63,64000,0.18504672897196262,143000
pythia-160m,agnews,halfB,real,63,143000,1.0,143000
pythia-160m,agnews,halfB,real,64,0,0.011325028312570781,143000
pythia-160m,agnews,halfB,real,64,1,0.0117096018735363,143000
pythia-160m,agnews,halfB,real,64,4,0.010625737898465172,143000
pythia-160m,agnews,halfB,real,64,16,0.010471204188481676,143000
pythia-160m,agnews,halfB,real,64,64,0.012195121951219513,143000
pythia-160m,agnews,halfB,real,64,256,0.01703800786369594,143000
pythia-160m,agnews,halfB,real,64,1000,0.0196078431372549,143000
pythia-160m,agnews,halfB,real,64,4000,0.04025974025974026,143000
pythia-160m,agnews,halfB,real,64,16000,0.06711409395973154,143000
pythia-160m,agnews,halfB,real,64,64000,0.20435510887772193,143000
pythia-160m,agnews,halfB,real,64,143000,1.0,143000
pythia-160m,agnews,halfB,real,65,0,0.0149812734082397,143000
pythia-160m,agnews,halfB,real,65,1,0.014059753954305799,143000
pythia-160m,agnews,halfB,real,65,4,0.013059701492537313,143000
pythia-160m,agnews,halfB,real,65,16,0.012066365007541479,143000
pythia-160m,agnews,halfB,real,65,64,0.015037593984962405,143000
pythia-160m,agnews,halfB,real,65,256,0.018998272884283247,143000
pythia-160m,agnews,halfB,real,65,1000,0.023319615912208505,143000
pythia-160m,agnews,halfB,real,65,4000,0.13636363636363635,143000
pythia-160m,agnews,halfB,real,65,16000,0.28482328482328484,143000
pythia-160m,agnews,halfB,real,65,64000,0.41217798594847777,143000
pythia-160m,agnews,halfB,real,65,143000,1.0,143000
pythia-160m,agnews,halfB,real,66,0,0.011320754716981131,143000
pythia-160m,agnews,halfB,real,66,1,0.012077294685990338,143000
pythia-160m,agnews,halfB,real,66,4,0.010856453558504222,143000
pythia-160m,agnews,halfB,real,66,16,0.012441679626749611,143000
pythia-160m,agnews,halfB,real,66,64,0.021248339973439574,143000
pythia-160m,agnews,halfB,real,66,256,0.025408348457350273,143000
pythia-160m,agnews,halfB,real,66,1000,0.03262642740619902,143000
pythia-160m,agnews,halfB,real,66,4000,0.1082024432809773,143000
pythia-160m,agnews,halfB,real,66,16000,0.2031523642732049,143000
pythia-160m,agnews,halfB,real,66,64000,0.32193158953722334,143000
pythia-160m,agnews,halfB,real,66,143000,1.0,143000
pythia-160m,agnews,halfB,real,67,0,0.014084507042253521,143000
pythia-160m,agnews,halfB,real,67,1,0.010670731707317074,143000
pythia-160m,agnews,halfB,real,67,4,0.013293943870014771,143000
pythia-160m,agnews,halfB,real,67,16,0.01002865329512894,143000
pythia-160m,agnews,halfB,real,67,64,0.013089005235602094,143000
pythia-160m,agnews,halfB,real,67,256,0.019886363636363636,143000
pythia-160m,agnews,halfB,real,67,1000,0.04150943396226415,143000
