tree,variant,metric,fit,eval,value
real,vmf_pca100_lloyd100_coassoc,reliability_within_coassoc,lodo_wikitext,lodo_wikitext,0.9515892873399252
real,vmf_pca100_lloyd100_coassoc,fidelity_within,lodo_wikitext,lodo_wikitext,0.1974498236491945
real,vmf_pca100_lloyd100_coassoc,fidelity_within_r,lodo_wikitext,lodo_wikitext,0.4443558242355529
real,vmf_pca100_lloyd100_coassoc,fidelity_within_insample,lodo_wikitext,lodo_wikitext,0.19777607914270723
real,vmf_pca100_lloyd100_coassoc,reliability_ceiling,lodo_wikitext,lodo_wikitext,0.6113534006870096
real,vmf_pca100_lloyd100_coassoc,triviality_ami_layer,lodo_wikitext,lodo_wikitext,0.15463589340753797
real,vmf_pca100_lloyd100_coassoc,triviality_ami_dimension,lodo_wikitext,lodo_wikitext,-0.0007778696734260129
real,vmf_pca100_lloyd100_coassoc,triviality_ami_hubness,lodo_wikitext,lodo_wikitext,0.07452276454797487
real,vmf_pca100_lloyd100_coassoc,triviality_n_effective_networks,lodo_wikitext,lodo_wikitext,100.0
real,vmf_pca100_lloyd100_coassoc,triviality_entropy_effective_networks,lodo_wikitext,lodo_wikitext,81.35149931269093
real,vmf_pca100_lloyd100_coassoc,triviality_median_max_membership,lodo_wikitext,lodo_wikitext,1.0
real,vmf_pca100_lloyd100_coassoc,triviality_frac_confident,lodo_wikitext,lodo_wikitext,1.0
real,(ceiling),fidelity_within,lodo_bookcorpus,lodo_bookcorpus,0.9881455966975548
real,(ceiling),fidelity_within_r,lodo_bookcorpus,lodo_bookcorpus,0.9940658503581222
real,vmf_pca100_lloyd100,reliability_within,lodo_bookcorpus,lodo_bookcorpus,0.602137208637986
real,vmf_pca100_lloyd100,reliability_within_coassoc,lodo_bookcorpus,lodo_bookcorpus,0.9428136311491189
real,vmf_pca100_lloyd100,fidelity_within,lodo_bookcorpus,lodo_bookcorpus,0.20987999213846142
real,vmf_pca100_lloyd100,fidelity_within_r,lodo_bookcorpus,lodo_bookcorpus,0.4581293404858811
real,vmf_pca100_lloyd100,fidelity_within_insample,lodo_bookcorpus,lodo_bookcorpus,0.2103035916135012
real,vmf_pca100_lloyd100,reliability_ceiling,lodo_bookcorpus,lodo_bookcorpus,0.5785244255101171
real,vmf_pca100_lloyd100,triviality_ami_layer,lodo_bookcorpus,lodo_bookcorpus,0.16479173191094829
real,vmf_pca100_lloyd100,triviality_ami_dimension,lodo_bookcorpus,lodo_bookcorpus,-0.0011982717892945057
real,vmf_pca100_lloyd100,triviality_ami_hubness,lodo_bookcorpus,lodo_bookcorpus,0.08108896775589042
real,vmf_pca100_lloyd100,triviality_n_effective_networks,lodo_bookcorpus,lodo_bookcorpus,100.0
real,vmf_pca100_lloyd100,triviality_entropy_effective_networks,lodo_bookcorpus,lodo_bookcorpus,90.48520642367278
real,vmf_pca100_lloyd100,triviality_median_max_membership,lodo_bookcorpus,lodo_bookcorpus,0.6
real,vmf_pca100_lloyd100,triviality_frac_confident,lodo_bookcorpus,lodo_bookcorpus,0.6161858974358975
real,vmf_pca100_lloyd100_bm_degree,reliability_within,lodo_bookcorpus,lodo_bookcorpus,0.4742668118525651
real,vmf_pca100_lloyd100_bm_degree,reliability_within_coassoc,lodo_bookcorpus,lodo_bookcorpus,0.9428136311491189
