tree,variant,metric,fit,eval,value
pnull,vmf_profile,fidelity_across_halves,tldr17,wikitext,0.1640677242522466
pnull,vmf_profile,reliability_across_halves,tldr17,wikitext,0.0174789594589976
rand,vmf_profile,fidelity_across_halves,tldr17,wikitext,0.0239444726240517
rand,vmf_profile,reliability_across_halves,tldr17,wikitext,0.00013815689629772333
pnull,vmf_lloyd,fidelity_across_halves,tldr17,bookcorpus,0.19147000010909332
pnull,vmf_lloyd,reliability_across_halves,tldr17,bookcorpus,0.012346034652566045
rand,vmf_lloyd,fidelity_across_halves,tldr17,bookcorpus,0.027642858034930738
rand,vmf_lloyd,reliability_across_halves,tldr17,bookcorpus,6.0354950818079366e-05
pnull,vmf_profile,fidelity_across_halves,tldr17,bookcorpus,0.18192392773411317
pnull,vmf_profile,reliability_across_halves,tldr17,bookcorpus,0.01190585476917563
rand,vmf_profile,fidelity_across_halves,tldr17,bookcorpus,0.0250136779942361
rand,vmf_profile,reliability_across_halves,tldr17,bookcorpus,-8.140743215536304e-05
pnull,vmf_lloyd,fidelity_across_halves,tldr17,agnews,0.1847142533210566
pnull,vmf_lloyd,reliability_across_halves,tldr17,agnews,0.01417704580609688
rand,vmf_lloyd,fidelity_across_halves,tldr17,agnews,0.024076544360705415
rand,vmf_lloyd,reliability_across_halves,tldr17,agnews,4.9521420851996985e-05
pnull,vmf_profile,fidelity_across_halves,tldr17,agnews,0.17360463862271944
pnull,vmf_profile,reliability_across_halves,tldr17,agnews,0.015685398717894185
rand,vmf_profile,fidelity_across_halves,tldr17,agnews,0.021587203187833984
rand,vmf_profile,reliability_across_halves,tldr17,agnews,2.997373445225778e-06
