model,domain,task,bos,n_total,n_aligned,clean_accuracy,corrupted_accuracy,both_correct_accuracy,n_both_correct,clean_baseline,corrupted_baseline,passes,base,is_bos,m
Qwen/Qwen3-4B,MD,number_sorting,0,1000,1000,0.921,0.901,0.823,823,35.99175132066217,-36.20072379449545,1,number_sorting,False,q3-4
Qwen/Qwen3-4B,MD,code_conditional,0,1000,1000,1.0,0.998,0.998,998,24.82593208813466,-24.79582673738077,1,code_conditional,False,q3-4
Qwen/Qwen3-4B,MD,code_loop,0,1000,1000,0.887,0.867,0.756,756,17.33086646185328,-17.04406717252625,1,code_loop,False,q3-4
Qwen/Qwen3-4B,MD,code_list,0,1000,1000,1.0,1.0,1.0,1000,26.456310429858974,-26.31125633199836,1,code_list,False,q3-4
Qwen/Qwen3-4B,MD,code_A,0,1000,1000,0.916,0.923,0.845,845,21.78463887243595,-21.243039096659423,1,code_A,False,q3-4
Qwen/Qwen3-4B,MD,code_B,0,1000,1000,0.898,0.884,0.782,782,26.087146380627395,-25.62178419022558,1,code_B,False,q3-4
Qwen/Qwen3-4B,phys,phys_newton,0,1000,1000,0.86,0.85,0.72,720,22.28392834153847,-22.95659534380109,1,phys_newton,False,q3-4
Qwen/Qwen3-4B,phys,phys_prost,0,1200,1200,0.9158333333333334,0.9141666666666668,0.8466666666666667,1016,24.81863761802969,-24.58681099499976,1,phys_prost,False,q3-4
Qwen/Qwen3-4B,phys,physics_buoyancy,0,1000,1000,0.554,0.529,0.095,95,3.1899010106136925,-2.709385530572189,0,physics_buoyancy,False,q3-4
Qwen/Qwen3-4B,phys,physics_brightness,0,1000,888,0.7826576576576577,0.8018018018018018,0.5844594594594594,519,5.877925855346268,-6.157911107719289,0,physics_brightness,False,q3-4
Qwen/Qwen3-4B,phys,physics_elasticity,0,1000,770,0.7961038961038961,0.8402597402597403,0.6363636363636364,490,4.398862994447047,-4.742201431430116,1,physics_elasticity,False,q3-4
Qwen/Qwen3-4B,phys,physics_solubility,0,1000,958,0.639874739039666,0.6722338204592901,0.3141962421711899,301,2.248076163257079,-2.170927266345864,0,physics_solubility,False,q3-4
Qwen/Qwen3-4B,phys,physics_speed,0,1000,828,0.6823671497584541,0.6932367149758454,0.3900966183574879,323,2.7046275316008104,-2.561394195438538,0,physics_speed,False,q3-4
Qwen/Qwen3-4B,phys,physics_stability,0,1000,1000,0.587,0.588,0.227,227,3.0692031373011384,-3.0269741444860787,0,physics_stability,False,q3-4
Qwen/Qwen3-4B,phys,physics_temperature,0,1000,789,0.6463878326996197,0.6806083650190115,0.3269961977186312,258,6.969142375990402,-6.941897264746732,0,physics_temperature,False,q3-4
Qwen/Qwen3-4B,ToM,agent,0,945,945,0.7544973544973544,0.726984126984127,0.5470899470899471,517,17.722062911931967,-17.677743305781824,0,agent,False,q3-4
Qwen/Qwen3-4B,ToM,social_interactions,0,204,204,0.8578431372549019,0.8676470588235294,0.7254901960784313,148,12.97924841396712,-12.164098501205444,1,social_interactions,False,q3-4
Qwen/Qwen3-4B,ToM,social_relations,0,288,288,0.6979166666666666,0.7256944444444444,0.4930555555555556,142,10.232729238523564,-11.047644937542122,0,social_relations,False,q3-4
Qwen/Qwen3-4B,ToM,desires_goals,0,1080,1080,0.8953703703703704,0.8611111111111112,0.7564814814814815,817,10.663125848244862,-12.638881029668315,1,desires_goals,False,q3-4
Qwen/Qwen3-4B,ToM,primary_emotions,0,1295,1295,0.8563706563706563,0.9482625482625484,0.8046332046332046,1042,9.15539605054654,-13.732994751371944,1,primary_emotions,False,q3-4
Qwen/Qwen3-4B,ToM,secondary_emotions,0,1600,1600,0.71375,0.81125,0.525,840,12.728931930235454,-9.476266873450506,0,secondary_emotions,False,q3-4
Qwen/Qwen3-4B,ToM,emotion_fewshot,0,2000,1991,0.8382722250125565,0.8453038674033149,0.6835760924158715,1361,5.24473270329371,-5.201821795988399,1,emotion_fewshot,False,q3-4
Qwen/Qwen3-4B,ToM,norm_appropriate,0,2000,2000,0.504,0.496,0.0,0,0.0,0.0,0,norm_appropriate,False,q3-4
Qwen/Qwen3-4B,ToM,norm_moral,0,2000,2000,0.49,0.513,0.003,6,2.732929229736328,-3.713631629943848,0,norm_moral,False,q3-4
google/gemma-4-e4b-it,Lan,anaphor_gender_agreement_bos,1,1100,813,0.959409594095941,0.965559655596556,0.9249692496924968,752,5.745943125020316,-5.756394393692546,1,anaphor_gender_agreement,True,gem4
google/gemma-4-e4b-it,Lan,det_noun_agreement_irregular_bos,1,932,932,0.8540772532188842,0.8497854077253219,0.7124463519313304,664,6.594643832330244,-7.1803357130791765,1,det_noun_agreement_irregular,True,gem4
google/gemma-4-e4b-it,Lan,det_noun_agreement_regular_bos,1,1100,1100,0.86,0.8763636363636363,0.7463636363636363,821,8.814422017909433,-8.566928052582782,1,det_noun_agreement_regular,True,gem4
google/gemma-4-e4b-it,Lan,det_noun_agreement_with_adjective_bos,1,1100,1100,0.88,0.7818181818181819,0.6709090909090909,738,8.045009796616185,-8.377830958624843,1,det_noun_agreement_with_adjective,True,gem4
google/gemma-4-e4b-it,Lan,subject_verb_agreement_bos,1,1100,1077,0.9712163416898792,0.9192200557103064,0.9025069637883008,972,8.732789631672357,-8.389117727615705,1,subject_verb_agreement,True,gem4
google/gemma-4-e4b-it,Lan,npi_bos,1,304,304,0.9407894736842104,0.9276315789473684,0.868421052631579,264,4.045454582030123,-4.5397727493986935,1,npi,True,gem4
google/gemma-4-e4b-it,Lan,hypernymy_bos,1,577,392,0.9005102040816326,0.9260204081632653,0.8290816326530612,325,12.19652949149792,-12.348539659449688,1,hypernymy,True,gem4
google/gemma-4-e4b-it,Lan,wug_bos,1,2664,2394,0.9394319131161236,0.9394319131161236,0.8913951545530493,2134,7.749943808808432,-7.749943808808432,1,wug,True,gem4
google/gemma-4-e4b-it,MD,logic_syllogism_1,0,1000,1000,0.914,0.923,0.837,837,9.432263604907346,-9.502499103534053,1,logic_syllogism_1,False,gem4
google/gemma-4-e4b-it,MD,logic_syllogism_symbolic,0,1000,1000,0.831,0.83,0.686,686,8.813731971552524,-8.565752866718668,1,logic_syllogism_symbolic,False,gem4
google/gemma-4-e4b-it,MD,logic_propositional_1,0,1000,1000,0.492,0.537,0.029,29,9.951213736780558,-9.517221712305084,0,logic_propositional_1,False,gem4
google/gemma-4-e4b-it,MD,logic_propositional_symbolic,0,1000,1000,0.587,0.591,0.184,184,3.2499999964417405,-2.9510869669181337,0,logic_propositional_symbolic,False,gem4
google/gemma-4-e4b-it,MD,number_sequence,0,946,325,0.7661538461538462,0.7569230769230769,0.5846153846153846,190,11.033149731786628,-11.743428522662112,0,number_sequence,False,gem4
google/gemma-4-e4b-it,MD,add_sub_2op_verbal,0,1000,986,0.8833671399594321,0.8975659229208925,0.7931034482758621,782,13.761999897030003,-13.49917481576695,1,add_sub_2op_verbal,False,gem4
google/gemma-4-e4b-it,MD,add_sub_2op_symbolic,0,1000,1000,0.997,0.998,0.995,995,18.03155452701085,-17.955483653929882,1,add_sub_2op_symbolic,False,gem4
google/gemma-4-e4b-it,MD,add_sub_3op_verbal,0,1000,977,0.7901740020470829,0.7645854657113613,0.5813715455475946,568,8.123874968416255,-7.969349216197578,0,add_sub_3op_verbal,False,gem4
google/gemma-4-e4b-it,MD,add_sub_3op_symbolic,0,1000,1000,0.978,0.987,0.965,965,12.729858563151936,-12.59767263582402,1,add_sub_3op_symbolic,False,gem4
google/gemma-4-e4b-it,MD,mul_div_2op_verbal,0,1000,840,0.9071428571428573,0.9,0.8202380952380952,689,15.338959509644695,-15.163811314261704,1,mul_div_2op_verbal,False,gem4
google/gemma-4-e4b-it,MD,mul_div_2op_symbolic,0,1000,979,0.9979570990806946,0.9979570990806946,0.9959141981613892,975,22.9289185592226,-22.916059263331405,1,mul_div_2op_symbolic,False,gem4
google/gemma-4-e4b-it,MD,mul_div_3op_verbal,0,1000,992,0.6602822580645161,0.7026209677419355,0.3901209677419355,387,4.501571647880613,-4.86719976407921,0,mul_div_3op_verbal,False,gem4
google/gemma-4-e4b-it,MD,mul_div_3op_symbolic,0,1000,1000,0.946,0.922,0.87,870,10.563646728069578,-10.919353884112748,1,mul_div_3op_symbolic,False,gem4
google/gemma-4-e4b-it,MD,simple_equation,0,995,906,0.7924944812362031,0.8002207505518764,0.6291390728476821,570,6.84783459435985,-6.921727293144233,1,simple_equation,False,gem4
google/gemma-4-e4b-it,MD,number_sorting,0,1000,1000,0.998,0.998,0.997,997,17.917102319109627,-18.6370159354242,1,number_sorting,False,gem4
google/gemma-4-e4b-it,MD,code_conditional,0,1000,1000,0.999,0.998,0.997,997,15.16041863356733,-15.219627521005672,1,code_conditional,False,gem4
google/gemma-4-e4b-it,MD,code_loop,0,1000,1000,0.928,0.936,0.868,868,14.916535492714512,-14.473121388830874,1,code_loop,False,gem4
google/gemma-4-e4b-it,MD,code_list,0,1000,1000,1.0,1.0,1.0,1000,19.62017470507039,-19.729154351624945,1,code_list,False,gem4
google/gemma-4-e4b-it,MD,code_A,0,1000,1000,0.962,0.942,0.908,908,17.594624086642213,-17.290790199190063,1,code_A,False,gem4
google/gemma-4-e4b-it,MD,code_B,0,1000,1000,0.941,0.934,0.875,875,19.444773076699963,-18.982415821777643,1,code_B,False,gem4
google/gemma-4-e4b-it,phys,phys_newton,0,1000,1000,0.83,0.83,0.695,695,7.56006934836149,-7.797593555044604,1,phys_newton,False,gem4
google/gemma-4-e4b-it,phys,phys_prost,0,1200,1200,0.8433333333333334,0.8391666666666666,0.7566666666666667,908,9.850915231274156,-9.802241571217255,1,phys_prost,False,gem4
google/gemma-4-e4b-it,phys,physics_buoyancy,0,1000,860,0.8104651162790698,0.791860465116279,0.6232558139534884,536,5.800356081843157,-5.796955726457836,1,physics_buoyancy,False,gem4
google/gemma-4-e4b-it,phys,physics_brightness,0,1000,482,0.9004149377593361,0.9004149377593361,0.8008298755186722,386,9.379800426335812,-9.953694307733368,1,physics_brightness,False,gem4
google/gemma-4-e4b-it,phys,physics_elasticity,0,1000,585,0.9692307692307692,0.9811965811965812,0.9504273504273504,556,11.8894606046923,-12.114190282847016,1,physics_elasticity,False,gem4
google/gemma-4-e4b-it,phys,physics_solubility,0,1000,577,0.8925476603119584,0.8821490467937608,0.7746967071057193,447,11.094591761383583,-11.965904662218628,1,physics_solubility,False,gem4
google/gemma-4-e4b-it,phys,physics_speed,0,1000,606,0.8778877887788779,0.8927392739273927,0.7821782178217822,474,7.99543445569197,-8.144778482305108,1,physics_speed,False,gem4
google/gemma-4-e4b-it,phys,physics_stability,0,1000,773,0.8564036222509702,0.8732212160413971,0.7425614489003881,574,8.817941413416301,-8.966218814895663,1,physics_stability,False,gem4
google/gemma-4-e4b-it,phys,physics_temperature,0,1000,483,0.9875776397515528,0.989648033126294,0.9772256728778468,472,11.8147396704809,-11.65543247346888,1,physics_temperature,False,gem4
google/gemma-4-e4b-it,ToM,agent,0,945,945,0.8148148148148148,0.8476190476190476,0.7047619047619048,666,6.710443498136045,-7.911314769550128,1,agent,False,gem4
google/gemma-4-e4b-it,ToM,social_interactions,0,204,199,0.8894472361809045,0.9045226130653268,0.7939698492462312,158,8.845764136012596,-10.193506349491168,1,social_interactions,False,gem4
google/gemma-4-e4b-it,ToM,social_relations,0,288,288,0.8333333333333334,0.8020833333333334,0.6631944444444444,191,9.576821132480164,-10.42156903281886,1,social_relations,False,gem4
google/gemma-4-e4b-it,ToM,desires_goals,0,1080,960,0.8041666666666667,0.8625,0.6666666666666666,640,9.04148793965578,-7.86662433296442,1,desires_goals,False,gem4
google/gemma-4-e4b-it,ToM,primary_emotions,0,1295,1295,0.9397683397683396,0.8494208494208494,0.7891891891891892,1022,7.185568856166533,-11.871660644060944,1,primary_emotions,False,gem4
google/gemma-4-e4b-it,ToM,secondary_emotions,0,1600,1525,0.7436065573770492,0.8734426229508196,0.6170491803278688,941,8.68519131562155,-7.883847228525549,1,secondary_emotions,False,gem4
google/gemma-4-e4b-it,ToM,emotion_fewshot,0,2000,1527,0.996725605762934,0.996725605762934,0.9934512115258676,1517,14.226303974362049,-14.138095019298042,1,emotion_fewshot,False,gem4
google/gemma-4-e4b-it,ToM,norm_appropriate,0,2000,1309,1.0,0.9992360580595876,0.9992360580595876,1308,12.68877479410214,-12.590079467413435,1,norm_appropriate,False,gem4
google/gemma-4-e4b-it,ToM,norm_moral,0,2000,1726,0.9275782155272306,0.9200463499420626,0.8487833140208575,1465,7.06303289703478,-7.042365146098411,1,norm_moral,False,gem4
